,Search,Tweet_Date,Original_Tweet,Cleaned_Text,leia,oplexion,sentilex,textblob
3546,Bolsonaro,2022-04-17,"@ghost_corradi @reinald37314361 @brunnosarttori Sim, a culpa das mais de 900 mil mortes por covid nos EUA também foi culpa do bolsonaro, infelizmente só no Brasil ouveram mortes por covid né, seu animal do krl, por isso o Brasil é essa bosta, por pessoas como você!",sim  culpa mil mortes covid eua culpa bolsonaro  infelizmente brasil ouveram mortes covid ne  animal krl  brasil bosta  pessoas voce ,negativo,negativo,negativo,positivo
3547,Bolsonaro,2022-04-17,"@BolsonaroSP Porque seu pai não  postou essa sua popularidade aqui fora do cercadinho? 😂😂😂😂😂😂. No fundo temos a melhor trilha sonora: ""EI BOLSONARO VTNC"". https://t.co/xWeBxRsktV",porque pai postou popularidade aqui cercadinho    fundo melhor trilha sonora   ei bolsonaro vtnc  ,positivo,neutro,neutro,positivo
3548,Bolsonaro,2022-04-17,"@baekarctic apoia o bolsonaro, denunciem!",apoia bolsonaro  denunciem ,positivo,neutro,neutro,neutro
3549,Bolsonaro,2022-04-17,"Nada de fora Bolsonaro, o negócio é #Globolixo 😂😂😂 https://t.co/9rbE1BEhRo",nada bolsonaro  negocio,neutro,neutro,neutro,neutro
3550,Bolsonaro,2022-04-17,@samiabomfim @pejulio Bolsonaro 2022 👏🙂,,neutro,neutro,neutro,neutro
3551,Bolsonaro,2022-04-17,@o_antagonista É isso Anita bem vinda ao clube de Bolsonaro https://t.co/T0Zl9Gx5AR,anita bem vinda clube bolsonaro,positivo,neutro,neutro,positivo
3552,Bolsonaro,2022-04-17,Tamojunto bolsonaro 2022🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/ot1qaBL5D3,tamojunto bolsonaro,neutro,neutro,neutro,negativo
3553,Bolsonaro,2022-04-17,@centralreality Os fas do arthur boicotando a lenda pois sao todos pro bolsonaro,fas arthur boicotando lenda pois sao todos pro bolsonaro,neutro,neutro,neutro,neutro
3554,Bolsonaro,2022-04-17,"@DariusBot_ Rlx, Bolsonaro fortaleceu o Viagra pros manos, tá tudo certo 👍🏽🙅🏾‍♂️",rlx  bolsonaro fortaleceu viagra pros manos  ta tudo certo ,positivo,positivo,positivo,positivo
3555,Bolsonaro,2022-04-17,"Merecem. Os dos BNDS GANHAM .MUITO MAIS.
 Fica feio, vc era um desconhecido no Brasil, Bolsonaro lhe de luz e vc TRAI? Que baixaria. https://t.co/eldyBbVjoD",merecem  bnds ganham  muito mais  fica feio  vc desconhecido brasil  bolsonaro luz vc trai  baixaria ,negativo,negativo,negativo,positivo
3556,Bolsonaro,2022-04-17,"@marciatiburi Não importa quantas baboseria você escreva, essa mesma população citada, não quer o ex-presidiário lula de volta a cena do crime. E seu lamento será ignorado nas urnas com a reeleição do Bolsonaro.",importa quantas baboseria escreva  mesma populacao citada  quer ex presidiario lula volta cena crime  lamento ignorado urnas reeleicao bolsonaro ,negativo,negativo,neutro,positivo
3557,Bolsonaro,2022-04-17,@galas_oficial O que me preocupa é que o bolsonarismo se alimenta do Lula. Lula e PT forte significa Bolsonaro forte também. Não vamos ter paz.,preocupa bolsonarismo alimenta lula  lula pt forte significa bolsonaro forte tambem  vamos ter paz ,positivo,positivo,positivo,positivo
3558,Bolsonaro,2022-04-17,@rainhama633 Qualquer coisa para ficar longe de Bolsonaro e seus jumentos de estimação.,qualquer coisa ficar longe bolsonaro jumentos estimacao ,neutro,negativo,negativo,neutro
3559,Bolsonaro,2022-04-17,"Marcelo Queiroga na Tv: la vem merda do pau mandado. O cara de pau fala em nome desse governo seboso e diz que sente pelas mortes/covid. 

E daí? Bolsonaro não é coveiro.",marcelo queiroga tv  la vem merda pau mandado  cara pau fala nome desse governo seboso diz sente mortes covid  dai  bolsonaro coveiro ,negativo,negativo,negativo,negativo
3560,Bolsonaro,2022-04-17,"#GruNacaoAmadaSDV💚💛
 ➡️SDV GARANTIDO 🇧🇷

@MarcioM61326104
@alvesmimar3
@MarquesToalinha
@mello65440
@Marbenje
@leal11_vanda
@Edu05freire
@Nuu0204
@CleberLSantos1
@Melkpsobrinho
@LEANDROCORR21
@nefertiti2022
@Eduardo57009171
@ZilaHelena
@RE_BOLSONARO https://t.co/N4pHrTPZ0f",sdv garantido,positivo,positivo,neutro,neutro
3561,Bolsonaro,2022-04-17,"Incrível a qntde de postagens relacionadas ao Bolsonaro no meu Twitter sem ter nenhuma correlação com algo que eu tenha curtido, postado, etc. fdp deve tá gastando rios de dinheiro público pra isso",incrivel qntde postagens relacionadas bolsonaro twitter ter nenhuma correlacao algo curtido  postado  etc  fdp deve ta gastando rios dinheiro publico pra,neutro,positivo,neutro,neutro
3562,Bolsonaro,2022-04-17,@DepEduardoCunha Golpista pedindo voto para Bolsonaro.,golpista pedindo voto bolsonaro ,neutro,neutro,neutro,neutro
3563,Bolsonaro,2022-04-17,"@OGloboPolitica Candidato pelo PTB do Roberto Jefferson e aliado de Jair Bolsonaro. Não surpreende ninguém.
O que surpreende é que grande parte da comunidade judaica no Brasil ainda apoia Bolsonaro.",candidato ptb roberto jefferson aliado jair bolsonaro  surpreende ninguem  surpreende grande parte comunidade judaica brasil ainda apoia bolsonaro ,positivo,neutro,neutro,positivo
3564,Bolsonaro,2022-04-17,"@Biakicis @AbrahamWeint @jairbolsonaro @FlaviaArrudaDF Se houver outro Senador que apoia Bolsonaro em outro Partido, votamos nele! Para não deixar que política fisiológica ocupe esse cargo.",outro senador apoia bolsonaro outro partido  votamos nele  deixar politica fisiologica ocupe cargo ,negativo,negativo,negativo,neutro
3565,Bolsonaro,2022-04-17,"Atenção Goiânia e região metropolitana! É dia 23/04.

Marque a data: 23 de abril à partir das 11:00, até as 17:00, na praça Cívica. Distribuição de adesivos do Bolsonaro, aplicação de seethru p/ carros, música, camisetas, bonés, canecas e etc.. https://t.co/gIqevi9RNB",atencao goiania regiao metropolitana  dia   marque data  partir       praca civica  distribuicao adesivos bolsonaro  aplicacao seethru p  carros  musica  camisetas  bones  canecas etc  ,negativo,neutro,neutro,neutro
3566,Bolsonaro,2022-04-17,"@angelobocabendi @revistaoeste Putz, criticar Bolsonaro e apoiar um rato desses? hahahahahahahahahahahahahaha",putz  criticar bolsonaro apoiar rato desses  hahahahahahahahahahahahahaha,negativo,neutro,neutro,positivo
3567,Bolsonaro,2022-04-17,@DepEduardoCunha Pior está sendo Bolsonaro! Eu não tenho e os brasileiros também não têm dúvidas disso! Que venha dia 03/10/22. Mudança sim!!!,pior sendo bolsonaro  brasileiros tem duvidas disso  venha dia   mudanca sim   ,negativo,negativo,negativo,negativo
3568,Bolsonaro,2022-04-17,@PatriotaDeejay @ngeloFerreirad3 @DaianeMels @AnglicaKurten Jesus Cristo no comando do povo e do presidente Bolsonaro e seus ministros amém 🙏,jesus cristo comando povo presidente bolsonaro ministros amem,neutro,neutro,neutro,neutro
3569,Bolsonaro,2022-04-17,@Juh_Arruda35 A família Bolsonaro.,familia bolsonaro ,neutro,neutro,neutro,neutro
3570,Bolsonaro,2022-04-17,"A PANELADA E O POVO GRITANDO FORA BOLSONARO NA JANELA

música p meus ouvidos",panelada povo gritando bolsonaro janela musica p ouvidos,negativo,neutro,neutro,neutro
3571,Bolsonaro,2022-04-17,"CAGUEI SE O BOLSONARO FEZ ALGO PQ SE FEZ FOI O MINIMO PRA QUEM DEBOCHAVA DA PANDEMIA

E SE TEMOS VACINA NAO É POR CAUSA DELESSSSSS, BANDO DE FILHO DA PUTA SE VANGLORIANDO DE UM MERITO QUE ELES SE QUER APOIAVAM https://t.co/rMclEt3KI0",caguei bolsonaro fez algo pq fez minimo pra debochava pandemia vacina nao causa delessssss  bando filho puta vangloriando merito quer apoiavam,negativo,negativo,negativo,negativo
3572,Bolsonaro,2022-04-17,"@marcofeliciano Se Bolsonaro explorar esses vídeos no horário de TV, será o maior constrangimento para o PT.",bolsonaro explorar videos horario tv  maior constrangimento pt ,positivo,negativo,negativo,neutro
3573,Bolsonaro,2022-04-17,Panelaço de fora Bolsonaro em Juiz de Fora,panelaco bolsonaro juiz,neutro,neutro,neutro,neutro
3574,Bolsonaro,2022-04-17,@isaouisabela Mas aí não pode votar em outros? Tem que ser no Lula? Ou no Bolsonaro? Não tem somente os dois. E isso que não entendo.,ai pode votar outros  ser lula  bolsonaro  somente dois  entendo ,negativo,neutro,neutro,neutro
3575,Bolsonaro,2022-04-17,@zeca_dirceu Bolsonaro até 2026 aguenta.,bolsonaro aguenta ,neutro,neutro,neutro,neutro
3576,Bolsonaro,2022-04-17,"eu vou tomar a terceira dose, EU NÃO SOU BOLSONARO https://t.co/nzw1xws9WJ",vou tomar terceira dose  bolsonaro,neutro,neutro,neutro,neutro
3577,Bolsonaro,2022-04-17,@BiancaToms5 @77_frota Bolsonaro 22,,neutro,neutro,neutro,neutro
3578,Bolsonaro,2022-04-17,Anitta no se aguantó a Bolsonaro y lo bloqueó por comentarios de Coachella: “búscate algo para hacer” https://t.co/j1pQOtHGLT https://t.co/FM4C9Ar7Zl,anitta aguanto bolsonaro y lo bloqueo comentarios coachella  buscate algo hacer,neutro,neutro,neutro,neutro
3579,Bolsonaro,2022-04-17,@IvanpedrosaSOU1 @LucianoHangBr mas vc não consegue ver isso pq as bolas do Bolsonaro estão tampando seu rosto,vc consegue ver pq bolas bolsonaro tampando rosto,neutro,neutro,neutro,neutro
3580,Bolsonaro,2022-04-17,"Alguém já parou pra pensar, de que forma Bolsonaro, com essa gestão lixo poderia crescer eleitoralmente, se não fosse se colocando como o único capaz de manter o PT longe do poder?! Se ele tivesse que debater com outro candidato que não pudesse enquadrar em toda corrupção?!",alguem parou pra pensar  forma bolsonaro  gestao lixo poderia crescer eleitoralmente  colocando unico capaz manter pt longe poder   debater outro candidato pudesse enquadrar toda corrupcao  ,positivo,neutro,neutro,positivo
3581,Bolsonaro,2022-04-17,"Bolsonaro e seu governo negaram desde o começo a pandemia de Covid 19, negou a compra de vacinas, indicou remédio errado, não apoiou máscaras nem Lockdown e agora, no fim da pandemia, coloca o Ministro da Saúde para fazer pronunciamento. Vai tomar no olho do cú, @jairbolsonaro .",bolsonaro governo negaram desde comeco pandemia covid   negou compra vacinas  indicou remedio errado  apoiou mascaras lockdown agora  fim pandemia  coloca ministro saude fazer pronunciamento  vai tomar olho cu   ,negativo,negativo,neutro,negativo
3582,Bolsonaro,2022-04-17,"@LetiL92891548 @BarbieroClarice @patricia_riorj @BelaMegale Praticamente todos os países do mundo adotaram uma vacina e o seu presidente é o principal ""garoto propaganda"", sempre sendo o primeiro a se vacinar independente de ser conservador ou progressista, o mundo todo está errado e bolsonaro é o único certo?",praticamente todos paises mundo adotaram vacina presidente principal  garoto propaganda   sempre sendo primeiro vacinar independente ser conservador progressista  mundo todo errado bolsonaro unico certo ,negativo,neutro,neutro,positivo
3583,Bolsonaro,2022-04-17,"@BlogdoNoblat Não seria melhor apresentar um candidato com propostas importantes para o País? Na verdade muitos surfam a onda Bolsonaro pra aparecer, inclusive na oposição.",melhor apresentar candidato propostas importantes pais  verdade muitos surfam onda bolsonaro pra aparecer  inclusive oposicao ,positivo,neutro,neutro,positivo
3584,Bolsonaro,2022-04-17,"Até Bolsonaro acha que 244 não é crime, #bolsonaro244 https://t.co/YoKsUtRQuY",bolsonaro acha crime ,negativo,neutro,neutro,neutro
3585,Bolsonaro,2022-04-17,#EleNao bolsonaro sim 22,bolsonaro sim,positivo,neutro,neutro,neutro
3586,Bolsonaro,2022-04-17,eu ser bolsonaro ate morrer,ser bolsonaro ate morrer,negativo,neutro,neutro,neutro
3587,Bolsonaro,2022-04-17,e eu já achando que o Bolsonaro ia aparecer na tv pra falar da Anitta,achando bolsonaro ia aparecer tv pra falar anitta,neutro,neutro,neutro,neutro
3588,Bolsonaro,2022-04-17,"BOLSONARO FAZ PELO BRASIL E É O MELHOR PRESIDENTE DO MUNDO DE TODOS OS TEMPOS!
Exportações recordes do agronegócio somam US$ 14,53 bilhões em março deste ano.
O complexo soja (grão, farelo e óleo) permanece liderando as exportações brasileiras, com a cifra de US$ 7,56 bilhões. https://t.co/HyQf1aggnU",bolsonaro faz brasil melhor presidente mundo todos tempos  exportacoes recordes agronegocio somam us    bilhoes marco deste ano  complexo soja  grao  farelo oleo  permanece liderando exportacoes brasileiras  cifra us    bilhoes ,positivo,neutro,neutro,positivo
3589,Bolsonaro,2022-04-17,"Gleisi critica Bolsonaro por post sobre Anitta: “safado”
 https://t.co/rlkTrcYLrO via @Poder360

17.abr.2022 (domingo) - 16h23",gleisi critica bolsonaro post sobre anitta  safado via  abr   domingo      hora  ,negativo,negativo,neutro,neutro
3590,Bolsonaro,2022-04-17,"@PauloAr90832347 @brandao_geisha Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲",bolsonaro bom votar  bom defender  bom proteger otimo ficar ele ,positivo,positivo,positivo,positivo
3591,Bolsonaro,2022-04-17,"@senadorhumberto Já vi mulher recalcada mas homem?? Vc é o primeiro : RECALCADO,INVEJOSO,MENTIROSO,FAJUTO! Ah...e FEIO PRA CARAMBA ...BOLSONARO ALÉM DE SER VERDADEIRO, NÃO ROUBA E JÁ  DESMASCAROU  O DRÁCULA ...É UM BAITA CHARMOSO! DORME COM ESSA BOBÃO",vi mulher recalcada homem   vc primeiro   recalcado invejoso mentiroso fajuto  ah   e feio pra caramba    bolsonaro alem ser verdadeiro  rouba desmascarou dracula    e baita charmoso  dorme bobao,negativo,negativo,negativo,positivo
3592,Bolsonaro,2022-04-17,@BlogdoNoblat https://t.co/KPal8sBa8s,,neutro,neutro,neutro,neutro
3593,Bolsonaro,2022-04-17,"@Anitta isso mesmo por isso eu uso verde e amarelo e carrego a bandeira do Brasil no meu peito assim como nosso presidente Bolsonaro faz com sua política 
sincero seguro e conduz o Brasil como patriota",uso verde amarelo carrego bandeira brasil peito assim presidente bolsonaro faz politica sincero seguro conduz brasil patriota,positivo,positivo,positivo,positivo
3594,Bolsonaro,2022-04-17,@romingif EU SÓ TRABALHO COM FATOS O BOLSONARO DE CALCINHA É VC Q ESPALHA FAKE NEWS,trabalho fatos bolsonaro calcinha vc q espalha fake news,neutro,neutro,neutro,negativo
3595,Bolsonaro,2022-04-17,"Lula disse que no governo dele pobre comia picanha. No governo Bolsonaro, até morador de rua tem tv de led!!! https://t.co/8PGPXlK1gR",lula disse governo pobre comia picanha  governo bolsonaro  morador rua tv led   ,negativo,negativo,negativo,negativo
3596,Bolsonaro,2022-04-17,"@NuncaPararNunca Com a Bia ele já baixou a bola.
Bia é muito próxima dos Bolsonaro's é ele vou que ia dar ruim.",bia baixou bola  bia proxima bolsonaro s vou ia dar ruim ,negativo,negativo,negativo,negativo
3597,Bolsonaro,2022-04-17,Bolsonaro sempre https://t.co/wcK6qaG2VF,bolsonaro sempre,neutro,neutro,neutro,neutro
3598,Bolsonaro,2022-04-17,"@DeputadoFederal Bolsonaro representa a família brasileira, vem fazendo bastante trabalho estrutural no país q está sendo assolado por uma epidemia e uma guerra de consequências mundiais, além de enfrentar a ira da mídia
Vem cortando abusos com o dinheiro público
Ixe, poderia usar uns 30 tweets",bolsonaro representa familia brasileira  vem fazendo bastante trabalho estrutural pais q sendo assolado epidemia guerra consequencias mundiais  alem enfrentar ira midia vem cortando abusos dinheiro publico ixe  poderia usar uns tweets,negativo,negativo,neutro,negativo
3599,Bolsonaro,2022-04-17,"@Fernandokabulo5 @brandao_geisha Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲",bolsonaro bom votar  bom defender  bom proteger otimo ficar ele ,positivo,positivo,positivo,positivo
3600,Bolsonaro,2022-04-17,"@jc_pe @Thiagochargista ....

O chargista do JC só consegue gozar quando sobe na cabeça do pau de Bolsonaro.

Esquerdista vgbdo! https://t.co/jdWyfYSWZ5",     chargista jc consegue gozar sobe cabeca pau bolsonaro  esquerdista vgbdo ,negativo,neutro,neutro,negativo
3601,Bolsonaro,2022-04-17,"@folha FIQUI EM CASA, FIQUI EM CASA, FIQUI EM CASA,FIQUI EM CASA, a economia a gente vê depois, bolsonaro disse temos que cuidar da saúde e da economia!!!!",fiqui casa  fiqui casa  fiqui casa fiqui casa  economia gente ve depois  bolsonaro disse cuidar saude economia    ,neutro,neutro,neutro,neutro
3602,Bolsonaro,2022-04-17,ONU cobra governo Bolsonaro por ameaças à democracia https://t.co/Km9eOJXZTb via @Poder360 Temos um corrupto no poder do Brasil que é uma ameaça a democracia no Brasil esse verme é a vergonha do Brasil.,onu cobra governo bolsonaro ameacas democracia via corrupto poder brasil ameaca democracia brasil verme vergonha brasil ,negativo,negativo,negativo,negativo
3603,Bolsonaro,2022-04-17,@folha Bateu o desespero... já estão vendo que tudo que tentaram não deu certo o povo continua apoiando Bolsonaro!  #BolsonaroReeleitoEm2022 https://t.co/Qdvs9Xx2Pi,bateu desespero    vendo tudo tentaram deu certo povo continua apoiando bolsonaro ,positivo,positivo,positivo,neutro
3604,Bolsonaro,2022-04-17,"Que moral essazinha tem pra falar em currupcão? Apesar que de currupcão ela entende bem.
@gleisi defende Anitta e ataca o presidente Jair Bolsonaro.
https://t.co/dNhEXgDSEB",moral essazinha pra falar currupcao  apesar currupcao entende bem  defende anitta ataca presidente jair bolsonaro ,positivo,neutro,neutro,negativo
